ID,People,Country,Language,Religion,Indigenous,10/40 Window,PeopleID3,Rog3,Frontier,PopulationRange,% Adherents Source,% Christian Adherents ,Population,Workers Needed
19717IN,Bania Nima,India,Hindi,Other / Small,Yes,Yes,19717,IN,Y,1,0.00%,0.00%,84000,2
18123IN,Kahar (Sikh traditions),India,"Punjabi, Eastern",Other / Small,Yes,Yes,18123,IN,Y,1,0.00%,0.00%,77000,2
19826IN,Jat Chahil (Sikh traditions),India,"Punjabi, Eastern",Other / Small,Yes,Yes,19826,IN,Y,1,0.00%,0.00%,78000,2
21144IN,Kabirpanthi,India,"Punjabi, Eastern",Other / Small,Yes,Yes,21144,IN,Y,1,0.00%,0.00%,83000,2
18167IN,Sarera (Sikh traditions),India,"Punjabi, Eastern",Other / Small,Yes,Yes,18167,IN,Y,1,0.00%,0.00%,90000,2
18058IN,Brahmin (Sikh traditions),India,"Punjabi, Eastern",Other / Small,Yes,Yes,18058,IN,Y,1,0.00%,0.00%,92000,2
17389IN,Let,India,Bengali,Unknown,Yes,Yes,17389,IN,Y,1,0.00%,0.00%,8000,1
17801IN,Onge,India,Onge,Unknown,Yes,Yes,17801,IN,Y,1,0.00%,0.00%,100,1
20694IN,Sentinelese,India,Sentinel,Unknown,Yes,Yes,20694,IN,Y,1,0.00%,0.00%,200,1
18093IN,Shom Pens,India,Shom Peng,Unknown,Yes,Yes,18093,IN,Y,1,0.00%,0.00%,200,1
18395CH,"Amdo, Rtahu",China,"Tibetan, Amdo",Buddhism,Yes,Yes,18395,CH,Y,2,0.00%,0.00%,102000,2
16745BT,Drukpa,Bhutan,Dzongkha,Buddhism,Yes,Yes,16745,BT,Y,2,0.00%,0.00%,218000,4
18393CH,"Amdo, Rongba",China,"Tibetan, Amdo",Buddhism,Yes,Yes,18393,CH,Y,2,1.00%,0.01%,164000,3
18524CH,"Khampa, Western",China,"Tibetan, Khams",Buddhism,Yes,Yes,18524,CH,Y,2,1.00%,0.01%,271000,5
15603CH,Tu,China,Tu,Buddhism,Yes,Yes,15603,CH,Y,2,1.00%,0.01%,263000,5
18467CH,Golog,China,"Tibetan, Amdo",Buddhism,Yes,Yes,18467,CH,Y,2,2.00%,0.02%,169000,3
18523CH,"Khampa, Northern",China,"Tibetan, Khams",Buddhism,Yes,Yes,18523,CH,Y,2,2.00%,0.02%,153000,3
20584BM,Tai Laing,Myanmar (Burma),Tai Laing,Buddhism,Yes,Yes,20584,BM,Y,2,2.70%,0.03%,115000,2
18511CH,"Jiarong, Situ",China,Jiarong,Buddhism,Yes,Yes,18511,CH,Y,2,2.90%,0.03%,209000,4
18394CH,"Amdo, Rongmahbrogpa",China,"Tibetan, Amdo",Buddhism,Yes,Yes,18394,CH,Y,2,5.00%,0.05%,189000,4
18566LA,Tai Lue,Laos,Lu,Buddhism,Yes,Yes,18566,LA,Y,2,10.00%,0.10%,131000,3
19250BM,"Dawei, Tavoyan",Myanmar (Burma),Tavoyan,Buddhism,Yes,Yes,19250,BM,Y,2,10.00%,0.10%,460000,9
18396CH,Ani,China,Language unknown,Ethnic Religions,Yes,Yes,18396,CH,Y,2,0.00%,0.00%,111000,2
18643CH,"Nosu, Tianba",China,Nuosu,Ethnic Religions,Yes,Yes,18643,CH,Y,2,0.00%,0.00%,111000,2
18689LA,Tai Kao,Laos,Tai Don,Ethnic Religions,Yes,Yes,18689,LA,Y,2,0.00%,0.00%,105000,2
18505CH,"Iu Mien, Hunan",China,Iu Mien,Ethnic Religions,Yes,Yes,18505,CH,Y,2,0.00%,0.00%,226000,5
18424CH,Bunu,China,"Bunu, Bu-Nao",Ethnic Religions,Yes,Yes,18424,CH,Y,2,0.00%,0.00%,434000,9
18217BG,Tanti (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,18217,BG,Y,2,0.00%,0.00%,100000,2
16541BG,Buna (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,16541,BG,Y,2,0.00%,0.00%,105000,2
17856BG,Patni (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,17856,BG,Y,2,0.00%,0.00%,120000,2
17844CE,Paraiyan (Hindu traditions),Sri Lanka,Tamil,Hinduism,Yes,Yes,17844,CE,Y,2,0.00%,0.00%,103000,2
17821IN,Paliya,India,Bengali,Hinduism,Yes,Yes,17821,IN,Y,2,0.00%,0.00%,122000,2
20393IN,Rajput Garhwali Jimdar,India,Garhwali,Hinduism,Yes,Yes,20393,IN,Y,2,0.00%,0.00%,108000,2
19966IN,Brahmin Nagar,India,Gujarati,Hinduism,Yes,Yes,19966,IN,Y,2,0.00%,0.00%,109000,2
17127IN,Kachhia (Hindu traditions),India,Gujarati,Hinduism,Yes,Yes,17127,IN,Y,2,0.00%,0.00%,110000,2
17146IN,Khalpa,India,Gujarati,Hinduism,Yes,Yes,17146,IN,Y,2,0.00%,0.00%,119000,2
19821IN,Jat Barh (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19821,IN,Y,2,0.00%,0.00%,100000,2
19980IN,Brahmin Srigaud,India,Hindi,Hinduism,Yes,Yes,19980,IN,Y,2,0.00%,0.00%,101000,2
20425IN,Rajput Rajkumar,India,Hindi,Hinduism,Yes,Yes,20425,IN,Y,2,0.00%,0.00%,101000,2
20385IN,Rajput Chandrabansi,India,Hindi,Hinduism,Yes,Yes,20385,IN,Y,2,0.00%,0.00%,102000,2
21712IN,Dhobi Kathiya,India,Hindi,Hinduism,Yes,Yes,21712,IN,Y,2,0.00%,0.00%,104000,2
21238IN,Sonar Ajudhyabansi,India,Hindi,Hinduism,Yes,Yes,21238,IN,Y,2,0.00%,0.00%,105000,2
20432IN,Rajput Salehria (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20432,IN,Y,2,0.00%,0.00%,107000,2
19895IN,Jat Sangwan (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19895,IN,Y,2,0.00%,0.00%,108000,2
19692IN,Bania Barahseni,India,Hindi,Hinduism,Yes,Yes,19692,IN,Y,2,0.00%,0.00%,110000,2
17168IN,Khetauri,India,Hindi,Hinduism,Yes,Yes,17168,IN,Y,2,0.00%,0.00%,111000,2
21133IN,Darzi Sribastab (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,21133,IN,Y,2,0.00%,0.00%,111000,2
20435IN,Rajput Sisodia,India,Hindi,Hinduism,Yes,Yes,20435,IN,Y,2,0.00%,0.00%,113000,2
19938IN,Brahmin Dakshini,India,Hindi,Hinduism,Yes,Yes,19938,IN,Y,2,0.00%,0.00%,116000,2
17041IN,Kadar,India,Hindi,Hinduism,Yes,Yes,17041,IN,Y,2,0.00%,0.00%,117000,2
19947IN,Brahmin Haryana,India,Hindi,Hinduism,Yes,Yes,19947,IN,Y,2,0.00%,0.00%,119000,2
21244IN,Sonar Chhatri,India,Hindi,Hinduism,Yes,Yes,21244,IN,Y,2,0.00%,0.00%,119000,2
19889IN,Jat Rathi (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19889,IN,Y,2,0.00%,0.00%,120000,2
19783IN,Jat Dalal (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19783,IN,Y,2,0.00%,0.00%,121000,2
18770IN,Barahar,India,Hindi,Hinduism,Yes,Yes,18770,IN,Y,2,0.00%,0.00%,124000,2
21140IN,Halwai Maira,India,Hindi,Hinduism,Yes,Yes,21140,IN,Y,2,0.00%,0.00%,125000,2
21104IN,Bedar Kare,India,Kannada,Hinduism,Yes,Yes,21104,IN,Y,2,0.00%,0.00%,108000,2
21106IN,Bedar Naik Makkalu,India,Kannada,Hinduism,Yes,Yes,21106,IN,Y,2,0.00%,0.00%,109000,2
21102IN,Bedar Bile,India,Kannada,Hinduism,Yes,Yes,21102,IN,Y,2,0.00%,0.00%,112000,2
17640IN,Moger,India,Kannada,Hinduism,Yes,Yes,17640,IN,Y,2,0.00%,0.00%,123000,2
17228IN,Kodaga,India,Kodava,Hinduism,Yes,Yes,17228,IN,Y,2,0.00%,0.00%,113000,2
18309IN,Vettuvan,India,Malayalam,Hinduism,Yes,Yes,18309,IN,Y,2,0.00%,0.00%,115000,2
21338IN,Kunbi Lonari,India,Marathi,Hinduism,Yes,Yes,21338,IN,Y,2,0.00%,0.00%,101000,2
19962IN,Brahmin Marathi,India,Marathi,Hinduism,Yes,Yes,19962,IN,Y,2,0.00%,0.00%,103000,2
21130IN,Darzi Namdev (Hindu traditions),India,Marathi,Hinduism,Yes,Yes,21130,IN,Y,2,0.00%,0.00%,112000,2
16648IN,Dabgar (Hindu traditions),India,Marathi,Hinduism,Yes,Yes,16648,IN,Y,2,0.00%,0.00%,115000,2
19970IN,Brahmin Purohit,India,Marwari,Hinduism,Yes,Yes,19970,IN,Y,2,0.00%,0.00%,112000,2
17909IN,Patralu,India,Odia,Hinduism,Yes,Yes,17909,IN,Y,2,0.00%,0.00%,121000,2
16275IN,Badaik,India,Sadri,Hinduism,Yes,Yes,16275,IN,Y,2,0.00%,0.00%,106000,2
18320IN,Valluvan,India,Tamil,Hinduism,Yes,Yes,18320,IN,Y,2,0.00%,0.00%,117000,2
19941IN,Brahmin Dravida,India,Tamil,Hinduism,Yes,Yes,19941,IN,Y,2,0.00%,0.00%,125000,2
21103IN,Bedar Kakamundi,India,Telugu,Hinduism,Yes,Yes,21103,IN,Y,2,0.00%,0.00%,100000,2
20222IN,Brahmin Velanadu,India,Telugu,Hinduism,Yes,Yes,20222,IN,Y,2,0.00%,0.00%,121000,2
17599PK,Mahratta Kunbi,Pakistan,Sindhi,Hinduism,Yes,Yes,17599,PK,Y,2,0.00%,0.00%,114000,2
18786BG,Mali (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,18786,BG,Y,2,0.00%,0.00%,136000,3
21301BG,Yadav Sadgope,Bangladesh,Bengali,Hinduism,Yes,Yes,21301,BG,Y,2,0.00%,0.00%,140000,3
17739IN,Nagar,India,Bengali,Hinduism,Yes,Yes,17739,IN,Y,2,0.00%,0.00%,145000,3
19724IN,Bania Subarna Banik,India,Bengali,Hinduism,Yes,Yes,19724,IN,Y,2,0.00%,0.00%,167000,3
19965IN,Brahmin Modh,India,Gujarati,Hinduism,Yes,Yes,19965,IN,Y,2,0.00%,0.00%,128000,3
19708IN,Bania Lad,India,Gujarati,Hinduism,Yes,Yes,19708,IN,Y,2,0.00%,0.00%,133000,3
17163IN,Khavar,India,Gujarati,Hinduism,Yes,Yes,17163,IN,Y,2,0.00%,0.00%,146000,3
19945IN,Brahmin Gujarati,India,Gujarati,Hinduism,Yes,Yes,19945,IN,Y,2,0.00%,0.00%,152000,3
19907IN,Jat Thakurela,India,Hindi,Hinduism,Yes,Yes,19907,IN,Y,2,0.00%,0.00%,128000,3
19691IN,Bania Bais,India,Hindi,Hinduism,Yes,Yes,19691,IN,Y,2,0.00%,0.00%,129000,3
19721IN,Bania Rauniar,India,Hindi,Hinduism,Yes,Yes,19721,IN,Y,2,0.00%,0.00%,129000,3
19892IN,Jat Sahrawat (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19892,IN,Y,2,0.00%,0.00%,129000,3
16587IN,Chhimba (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16587,IN,Y,2,0.00%,0.00%,130000,3
19780IN,Jat Dagar (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19780,IN,Y,2,0.00%,0.00%,132000,3
16652IN,Dagi (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16652,IN,Y,2,0.00%,0.00%,137000,3
16713IN,Dharkar,India,Hindi,Hinduism,Yes,Yes,16713,IN,Y,2,0.00%,0.00%,139000,3
19969IN,Brahmin Parikh,India,Hindi,Hinduism,Yes,Yes,19969,IN,Y,2,0.00%,0.00%,146000,3
20230IN,Rajput Baghel (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20230,IN,Y,2,0.00%,0.00%,153000,3
16323IN,Bansphor (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16323,IN,Y,2,0.00%,0.00%,154000,3
19824IN,Jat Chahil (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19824,IN,Y,2,0.00%,0.00%,155000,3
20229IN,Rajput Bachgoti,India,Hindi,Hinduism,Yes,Yes,20229,IN,Y,2,0.00%,0.00%,155000,3
19788IN,Jat Dhillon (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19788,IN,Y,2,0.00%,0.00%,158000,3
21208IN,Nai Mathuria,India,Hindi,Hinduism,Yes,Yes,21208,IN,Y,2,0.00%,0.00%,162000,3
20406IN,Rajput Katheriya,India,Hindi,Hinduism,Yes,Yes,20406,IN,Y,2,0.00%,0.00%,163000,3
19883IN,Jat Mann (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19883,IN,Y,2,0.00%,0.00%,164000,3
20426IN,Rajput Rathi,India,Hindi,Hinduism,Yes,Yes,20426,IN,Y,2,0.00%,0.00%,165000,3
16186IN,Aheria,India,Hindi,Hinduism,Yes,Yes,16186,IN,Y,2,0.00%,0.00%,167000,3
17011IN,Jhojha (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,17011,IN,Y,2,0.00%,0.00%,168000,3
17953IN,Rawal (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,17953,IN,Y,2,0.00%,0.00%,171000,3
21713IN,Dhobi Mathuria,India,Hindi,Hinduism,Yes,Yes,21713,IN,Y,2,0.00%,0.00%,172000,3
17040IN,Kadia (Hindu traditions),India,Kannada,Hinduism,Yes,Yes,17040,IN,Y,2,0.00%,0.00%,151000,3
20410IN,Rajput Khasiya,India,Kumaoni,Hinduism,Yes,Yes,20410,IN,Y,2,0.00%,0.00%,133000,3
21219IN,Pulayan Thanda,India,Malayalam,Hinduism,Yes,Yes,21219,IN,Y,2,0.00%,0.00%,126000,3
21351IN,Nair Anthur,India,Malayalam,Hinduism,Yes,Yes,21351,IN,Y,2,0.00%,0.00%,128000,3
20218IN,Brahmin Pancha Dravida,India,Malayalam,Hinduism,Yes,Yes,20218,IN,Y,2,0.00%,0.00%,145000,3
17591IN,Mukkuvan (Hindu traditions),India,Malayalam,Hinduism,Yes,Yes,17591,IN,Y,2,0.00%,0.00%,159000,3
16825IN,Ghirth (Hindu traditions),India,Mandeali,Hinduism,Yes,Yes,16825,IN,Y,2,0.00%,0.00%,136000,3
21334IN,Kunbi Jadav,India,Marathi,Hinduism,Yes,Yes,21334,IN,Y,2,0.00%,0.00%,166000,3
18033IN,Sargara,India,Marwari,Hinduism,Yes,Yes,18033,IN,Y,2,0.00%,0.00%,145000,3
19950IN,Brahmin Jyoti,India,Odia,Hinduism,Yes,Yes,19950,IN,Y,2,0.00%,0.00%,129000,3
16852IN,Golla,India,Odia,Hinduism,Yes,Yes,16852,IN,Y,2,0.00%,0.00%,138000,3
16419IN,Bhulia,India,Odia,Hinduism,Yes,Yes,16419,IN,Y,2,0.00%,0.00%,146000,3
17407IN,Mahtam (Hindu traditions),India,"Punjabi, Eastern",Hinduism,Yes,Yes,17407,IN,Y,2,0.00%,0.00%,138000,3
19786IN,Jat Dhariwal (Hindu traditions),India,"Punjabi, Eastern",Hinduism,Yes,Yes,19786,IN,Y,2,0.00%,0.00%,166000,3
17674IN,Mala Sale,India,Telugu,Hinduism,Yes,Yes,17674,IN,Y,2,0.00%,0.00%,135000,3
16693IN,Devadiga (Hindu traditions),India,Tulu,Hinduism,Yes,Yes,16693,IN,Y,2,0.00%,0.00%,153000,3
16318NP,Bania,Nepal,Maithili,Hinduism,Yes,Yes,16318,NP,Y,2,0.00%,0.00%,137000,3
16429NP,Bhoi (Hindu traditions),Nepal,Maithili,Hinduism,Yes,Yes,16429,NP,Y,2,0.00%,0.00%,149000,3
16709BG,Dhobi (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,16709,BG,Y,2,0.00%,0.00%,194000,4
17379BG,Lohar (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,17379,BG,Y,2,0.00%,0.00%,198000,4
17087BG,Kapali,Bangladesh,Bengali,Hinduism,Yes,Yes,17087,BG,Y,2,0.00%,0.00%,206000,4
21156BG,Kayastha Karan,Bangladesh,Bengali,Hinduism,Yes,Yes,21156,BG,Y,2,0.00%,0.00%,212000,4
16297BG,Bairagi (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,16297,BG,Y,2,0.00%,0.00%,216000,4
18194BG,Sutradhar (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,18194,BG,Y,2,0.00%,0.00%,217000,4
19985IN,Brahmin Utkal,India,Bengali,Hinduism,Yes,Yes,19985,IN,Y,2,0.00%,0.00%,182000,4
19986IN,Brahmin Vaidik,India,Bengali,Hinduism,Yes,Yes,19986,IN,Y,2,0.00%,0.00%,189000,4
19931IN,Brahmin Bengali,India,Bengali,Hinduism,Yes,Yes,19931,IN,Y,2,0.00%,0.00%,208000,4
19699IN,Bania Gujar,India,Gujarati,Hinduism,Yes,Yes,19699,IN,Y,2,0.00%,0.00%,195000,4
21715IN,Dhobi Sribastab,India,Hindi,Hinduism,Yes,Yes,21715,IN,Y,2,0.00%,0.00%,177000,4
16925IN,Hijda,India,Hindi,Hinduism,Yes,Yes,16925,IN,Y,2,0.00%,0.00%,178000,4
21119IN,Bhoi Kharot,India,Hindi,Hinduism,Yes,Yes,21119,IN,Y,2,0.00%,0.00%,181000,4
16288IN,Bahelia (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16288,IN,Y,2,0.00%,0.00%,182000,4
16692IN,Deshwali (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16692,IN,Y,2,0.00%,0.00%,182000,4
20422IN,Rajput Pundir (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20422,IN,Y,2,0.00%,0.00%,182000,4
19711IN,Bania Mahajan,India,Hindi,Hinduism,Yes,Yes,19711,IN,Y,2,0.00%,0.00%,189000,4
17445IN,Lakhera,India,Hindi,Hinduism,Yes,Yes,17445,IN,Y,2,0.00%,0.00%,190000,4
21709IN,Dhobi Ajudhyabansi,India,Hindi,Hinduism,Yes,Yes,21709,IN,Y,2,0.00%,0.00%,192000,4
19855IN,Jat Ghatwal (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19855,IN,Y,2,0.00%,0.00%,193000,4
19958IN,Brahmin Maha,India,Hindi,Hinduism,Yes,Yes,19958,IN,Y,2,0.00%,0.00%,195000,4
19696IN,Bania Dhusar,India,Hindi,Hinduism,Yes,Yes,19696,IN,Y,2,0.00%,0.00%,201000,4
20430IN,Rajput Sakarwar (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20430,IN,Y,2,0.00%,0.00%,201000,4
19705IN,Bania Khatri,India,Hindi,Hinduism,Yes,Yes,19705,IN,Y,2,0.00%,0.00%,204000,4
20227IN,Rajput Agnivansi,India,Hindi,Hinduism,Yes,Yes,20227,IN,Y,2,0.00%,0.00%,204000,4
20377IN,Rajput Bargujar (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20377,IN,Y,2,0.00%,0.00%,205000,4
20687IN,Kahar Kamkar (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20687,IN,Y,2,0.00%,0.00%,206000,4
16436IN,Bhoyar,India,Hindi,Hinduism,Yes,Yes,16436,IN,Y,2,0.00%,0.00%,215000,4
17112IN,Katia,India,Hindi,Hinduism,Yes,Yes,17112,IN,Y,2,0.00%,0.00%,219000,4
21288IN,Viswakarma Kollan,India,Malayalam,Hinduism,Yes,Yes,21288,IN,Y,2,0.00%,0.00%,191000,4
21291IN,Viswakarma Thattan,India,Malayalam,Hinduism,Yes,Yes,21291,IN,Y,2,0.00%,0.00%,202000,4
18306IN,Veluthadanayar,India,Malayalam,Hinduism,Yes,Yes,18306,IN,Y,2,0.00%,0.00%,204000,4
21332IN,Kunbi Ghatole,India,Marathi,Hinduism,Yes,Yes,21332,IN,Y,2,0.00%,0.00%,218000,4
17994IN,Sagarbanshi,India,Odia,Hinduism,Yes,Yes,17994,IN,Y,2,0.00%,0.00%,176000,4
17865IN,Perka,India,Telugu,Hinduism,Yes,Yes,17865,IN,Y,2,0.00%,0.00%,194000,4
21383IN,Silpi,India,Telugu,Hinduism,Yes,Yes,21383,IN,Y,2,0.00%,0.00%,206000,4
20220IN,Brahmin Telaganya,India,Telugu,Hinduism,Yes,Yes,20220,IN,Y,2,0.00%,0.00%,208000,4
17073IN,Kamathi,India,Telugu,Hinduism,Yes,Yes,17073,IN,Y,2,0.00%,0.00%,214000,4
16696NP,Dhanuk,Nepal,Maithili,Hinduism,Yes,Yes,16696,NP,Y,2,0.00%,0.00%,214000,4
16187BG,Yadav (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,16187,BG,Y,2,0.00%,0.00%,227000,5
18210BG,Tamboli (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,18210,BG,Y,2,0.00%,0.00%,235000,5
17007BG,Jhalo Malo,Bangladesh,Bengali,Hinduism,Yes,Yes,17007,BG,Y,2,0.00%,0.00%,250000,5
17316BG,Kumhar (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,17316,BG,Y,2,0.00%,0.00%,272000,5
17912IN,Pundari,India,Bengali,Hinduism,Yes,Yes,17912,IN,Y,2,0.00%,0.00%,258000,5
19987IN,Brahmin Varendra,India,Bengali,Hinduism,Yes,Yes,19987,IN,Y,2,0.00%,0.00%,259000,5
16523IN,Baria (Hindu traditions),India,Gujarati,Hinduism,Yes,Yes,16523,IN,Y,2,0.00%,0.00%,260000,5
19874IN,Jat Hela,India,Hindi,Hinduism,Yes,Yes,19874,IN,Y,2,0.00%,0.00%,229000,5
16441IN,Bhatia (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16441,IN,Y,2,0.00%,0.00%,234000,5
16711IN,Dholi (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16711,IN,Y,2,0.00%,0.00%,238000,5
20414IN,Rajput Manihas (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20414,IN,Y,2,0.00%,0.00%,253000,5
20439IN,Rajput Surajbansi,India,Hindi,Hinduism,Yes,Yes,20439,IN,Y,2,0.00%,0.00%,256000,5
20379IN,Rajput Bhadauria,India,Hindi,Hinduism,Yes,Yes,20379,IN,Y,2,0.00%,0.00%,258000,5
17860IN,Patwa (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,17860,IN,Y,2,0.00%,0.00%,259000,5
20389IN,Rajput Dikhit,India,Hindi,Hinduism,Yes,Yes,20389,IN,Y,2,0.00%,0.00%,265000,5
17531IN,Meo (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,17531,IN,Y,2,0.00%,0.00%,270000,5
19944IN,Brahmin Gujar Gaur,India,Hindi,Hinduism,Yes,Yes,19944,IN,Y,2,0.00%,0.00%,270000,5
16206IN,Amat,India,Hindi,Hinduism,Yes,Yes,16206,IN,Y,2,0.00%,0.00%,271000,5
17185IN,Khatwa,India,Hindi,Hinduism,Yes,Yes,17185,IN,Y,2,0.00%,0.00%,272000,5
21357IN,Vakkaliga Kunchitiga,India,Kannada,Hinduism,Yes,Yes,21357,IN,Y,2,0.00%,0.00%,241000,5
18238IN,Thandan (Hindu traditions),India,Malayalam,Hinduism,Yes,Yes,18238,IN,Y,2,0.00%,0.00%,232000,5
21714IN,Dhobi Parit,India,Marathi,Hinduism,Yes,Yes,21714,IN,Y,2,0.00%,0.00%,254000,5
17285IN,Prabhu Kayastha,India,Marathi,Hinduism,Yes,Yes,17285,IN,Y,2,0.00%,0.00%,275000,5
19861IN,Jat Gil (Hindu traditions),India,"Punjabi, Eastern",Hinduism,Yes,Yes,19861,IN,Y,2,0.00%,0.00%,235000,5
17937IN,Ramdasia (Hindu traditions),India,"Punjabi, Eastern",Hinduism,Yes,Yes,17937,IN,Y,2,0.00%,0.00%,243000,5
17825IN,Panan,India,Tamil,Hinduism,Yes,Yes,17825,IN,Y,2,0.00%,0.00%,235000,5
21601IN,Madari (Hindu traditions),India,Tamil,Hinduism,Yes,Yes,21601,IN,Y,2,0.00%,0.00%,260000,5
17639BG,Mochi (Hindu traditions),Bangladesh,Bengali,Hinduism,Yes,Yes,17639,BG,Y,2,0.00%,0.00%,276000,6
21146BG,Kaibartta Jalia,Bangladesh,Bengali,Hinduism,Yes,Yes,21146,BG,Y,2,0.00%,0.00%,283000,6
21257BG,Sunri Sadhubanik,Bangladesh,Bengali,Hinduism,Yes,Yes,21257,BG,Y,2,0.00%,0.00%,311000,6
19698IN,Bania Gandha Banik,India,Bengali,Hinduism,Yes,Yes,19698,IN,Y,2,0.00%,0.00%,287000,6
17087IN,Kapali,India,Bengali,Hinduism,Yes,Yes,17087,IN,Y,2,0.00%,0.00%,300000,6
16571IN,Charan (Hindu traditions),India,Gujarati,Hinduism,Yes,Yes,16571,IN,Y,2,0.00%,0.00%,317000,6
19785IN,Jat Dehia (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19785,IN,Y,2,0.00%,0.00%,275000,6
19956IN,Brahmin Khandelwal,India,Hindi,Hinduism,Yes,Yes,19956,IN,Y,2,0.00%,0.00%,286000,6
20397IN,Rajput Jadu,India,Hindi,Hinduism,Yes,Yes,20397,IN,Y,2,0.00%,0.00%,290000,6
21262IN,Teli Sribastab,India,Hindi,Hinduism,Yes,Yes,21262,IN,Y,2,0.00%,0.00%,298000,6
21326IN,Kayastha Saksena,India,Hindi,Hinduism,Yes,Yes,21326,IN,Y,2,0.00%,0.00%,298000,6
19726IN,Bania Ummad,India,Hindi,Hinduism,Yes,Yes,19726,IN,Y,2,0.00%,0.00%,299000,6
20382IN,Rajput Bisen (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20382,IN,Y,2,0.00%,0.00%,300000,6
21346IN,Mallah Kewat (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,21346,IN,Y,2,0.00%,0.00%,300000,6
20436IN,Rajput Solanki,India,Hindi,Hinduism,Yes,Yes,20436,IN,Y,2,0.00%,0.00%,307000,6
19886IN,Jat Pachhade (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,19886,IN,Y,2,0.00%,0.00%,316000,6
20391IN,Rajput Garewal (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,20391,IN,Y,2,0.00%,0.00%,319000,6
18241IN,Thathera (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,18241,IN,Y,2,0.00%,0.00%,322000,6
19689IN,Bania Agrahari,India,Hindi,Hinduism,Yes,Yes,19689,IN,Y,2,0.00%,0.00%,323000,6
16861IN,Goriya (Hindu traditions),India,Hindi,Hinduism,Yes,Yes,16861,IN,Y,2,0.00%,0.00%,325000,6
19946IN,Brahmin Halbani,India,Kumaoni,Hinduism,Yes,Yes,19946,IN,Y,2,0.00%,0.00%,278000,6
16525IN,Bhansala,India,Marathi,Hinduism,Yes,Yes,16525,IN,Y,2,0.00%,0.00%,278000,6
19942IN,Brahmin Gaud Saraswat,India,Marathi,Hinduism,Yes,Yes,19942,IN,Y,2,0.00%,0.00%,283000,6
17940IN,Ramoshi,India,Marathi,Hinduism,Yes,Yes,17940,IN,Y,2,0.00%,0.00%,322000,6
18116IN,Sirvi,India,Marwari,Hinduism,Yes,Yes,18116,IN,Y,2,0.00%,0.00%,312000,6
17311IN,Kudumi,India,Tamil,Hinduism,Yes,Yes,17311,IN,Y,2,0.00%,0.00%,294000,6
20214IN,Brahmin Iyer,India,Tamil,Hinduism,Yes,Yes,20214,IN,Y,2,0.00%,0.00%,311000,6
17325PK,Kunbi (Hindu traditions),Pakistan,Sindhi,Hinduism,Yes,Yes,17325,PK,Y,2,0.00%,0.00%,325000,6
18272IN,Turaiha,India,Bhojpuri,Hinduism,Yes,Yes,18272,IN,Y,2,0.00%,0.00%,364000,7
